poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001011200,A1,81.0,700
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0027010102,A27,,520
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,N0041010100,N41,84.0,240
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0027010101,A27,,520
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A9022010250,A22 (rocade),98.0,50
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001020150,A1,105.0,740
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,N0356011700,N356,76.0,480
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,N0356021300,N356,69.0,660
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0022011400,A22,76.0,130
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0027010300,A27,90.0,170
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A9022020250,A22 (rocade),36.0,130
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,N0041010300,N41,91.0,460
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0022011210,A22,,90
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0027020100,A27,72.0,150
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001010300,A1,121.0,360
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0022011220,A22,,90
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A9022101110,A22 (rocade),81.0,300
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001011420,A1,89.0,540
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,N0356010800,N356,76.0,620
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A9001210710,A1 (bretelle),78.0,490
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,N0356021110,N356,76.0,680
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001010510,A1,98.0,610
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,N0356021122,N356,67.0,690
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,N0356021121,N356,76.0,680
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0025010210,A25,77.0,830
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0025011300,A25,88.0,210
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001020300,A1,104.0,780
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0025021100,A25,93.0,480
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0025023520,A25,119.0,210
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0025010220,A25,77.0,830
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001010520,A1,104.0,690
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0022011000,A22,,330
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001020510,A1,102.0,800
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001021602,A1,88.0,1210
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A22TC020222,A22 (contournement),88.0,340
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001010940,A1,98.0,830
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0025023320,A25,115.0,340
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0001020520,A1,100.0,870
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A0025023100,A25,112.0,290
2026-09-26T04:01:07Z,2026-09-26T05:54:00.000+02:00,A22TC020230,A22 (contournement),88.0,340
