poll_utc,feed_time,code_pme,route,vitesse_kmh,debit_vh
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0001011200,A1,81.0,1310
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0027010102,A27,89.0,780
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,N0041010100,N41,87.0,350
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0027010101,A27,89.0,780
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A9022010250,A22 (rocade),90.0,70
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0001020150,A1,96.0,1070
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,N0356011700,N356,74.0,910
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,N0356021300,N356,69.0,720
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0022011400,A22,80.0,220
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0027010300,A27,94.0,440
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A9022020250,A22 (rocade),66.0,190
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,N0041010300,N41,91.0,740
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0022011210,A22,,140
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0027020100,A27,75.0,240
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0001010300,A1,122.0,1610
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0022011220,A22,,140
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A9022101110,A22 (rocade),81.0,430
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0022022110,A22,89.0,1300
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0001011420,A1,87.0,970
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,N0356010800,N356,73.0,760
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A9001210710,A1 (bretelle),71.0,220
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,N0356021110,N356,75.0,890
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,A0001010510,A1,98.0,1620
2026-09-10T03:40:38Z,2026-09-10T05:30:00.000+02:00,N0356021122,N356,67.0,780
